C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/08/2015,02:50:28,REGULAR,590940,27117
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,22:38:28,REGULAR,590922,27116
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,22:38:28,REGULAR,590922,27116
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,18:26:28,REGULAR,590608,27113
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,18:26:28,REGULAR,590608,27113
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,14:14:28,REGULAR,590203,27110
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,14:14:28,REGULAR,590203,27110
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,10:02:28,REGULAR,590168,27106
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,10:02:28,REGULAR,590168,27106
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,05:50:28,REGULAR,590045,27091
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,05:50:28,REGULAR,590045,27091
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,01:38:28,REGULAR,590045,27090
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/07/2015,01:38:28,REGULAR,590045,27090
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,21:26:28,REGULAR,590015,27085
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,21:26:28,REGULAR,590015,27085
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,17:00:28,REGULAR,589495,27071
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,17:00:28,REGULAR,589495,27071
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,12:48:28,REGULAR,589371,27065
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,12:48:28,REGULAR,589371,27065
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,08:36:28,REGULAR,589295,27054
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,08:36:28,REGULAR,589295,27054
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,04:24:28,REGULAR,589240,27052
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,04:24:28,REGULAR,589240,27052
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,00:12:28,REGULAR,589240,27051
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/06/2015,00:12:28,REGULAR,589240,27051
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,20:00:28,REGULAR,589113,27046
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,20:00:28,REGULAR,589113,27046
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,15:48:28,REGULAR,588533,27040
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,15:48:28,REGULAR,588533,27040
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,11:36:28,REGULAR,588449,27030
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,11:36:28,REGULAR,588449,27030
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,07:24:28,REGULAR,588334,27021
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,07:24:28,REGULAR,588334,27021
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,03:12:28,REGULAR,588319,27017
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/05/2015,03:12:28,REGULAR,588319,27017
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,23:00:28,REGULAR,588317,27015
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,23:00:28,REGULAR,588317,27015
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,18:48:28,REGULAR,588251,27000
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,18:48:28,REGULAR,588251,27000
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,14:36:28,REGULAR,588145,26989
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,14:36:28,REGULAR,588145,26989
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,10:24:28,REGULAR,588095,26982
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,10:24:28,REGULAR,588095,26982
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,06:12:28,REGULAR,588081,26980
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,06:12:28,REGULAR,588081,26980
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,02:00:28,REGULAR,588062,26977
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/04/2015,02:00:28,REGULAR,588062,26977
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,21:48:28,REGULAR,587988,26971
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,21:48:28,REGULAR,587988,26971
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,17:36:28,REGULAR,587852,26970
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,17:36:28,REGULAR,587852,26970
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,13:24:28,REGULAR,587689,26968
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,13:24:28,REGULAR,587689,26968
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,09:12:28,REGULAR,587633,26967
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,09:12:28,REGULAR,587633,26967
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,05:00:28,REGULAR,587622,26962
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,05:00:28,REGULAR,587622,26962
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,00:48:28,REGULAR,587594,26960
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/03/2015,00:48:28,REGULAR,587594,26960
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,20:36:28,REGULAR,587444,26952
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,20:36:28,REGULAR,587444,26952
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,16:24:28,REGULAR,587088,26938
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,16:24:28,REGULAR,587088,26938
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,12:12:28,REGULAR,586931,26934
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,12:12:28,REGULAR,586931,26934
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,08:00:28,REGULAR,586875,26930
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,08:00:28,REGULAR,586875,26930
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,03:48:28,REGULAR,586858,26920
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/02/2015,03:48:28,REGULAR,586858,26920
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,23:36:28,REGULAR,586841,26915
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,23:36:28,REGULAR,586841,26915
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,19:10:28,REGULAR,586729,26899
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,19:10:28,REGULAR,586729,26899
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,14:58:28,REGULAR,586611,26895
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,14:58:28,REGULAR,586611,26895
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,10:46:28,REGULAR,586541,26890
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,10:46:28,REGULAR,586541,26890
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,06:34:28,REGULAR,586519,26882
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,06:34:28,REGULAR,586519,26882
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,02:22:28,REGULAR,586301,26876
PTH11,R545,00-00-00,14TH STREET,1,PTH,01/01/2015,02:22:28,REGULAR,586301,26876
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,21:59:57,REGULAR,2409705,45760
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,17:47:57,REGULAR,2409346,45752
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,13:35:57,REGULAR,2409026,45747
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,09:23:57,REGULAR,2408865,45745
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,05:11:57,REGULAR,2408781,45735
PTH11,R545,00-00-01,14TH STREET,1,PTH,01/01/2016,00:59:57,REGULAR,2408249,45726
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/31/2015,20:47:57,REGULAR,2407979,45714
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/31/2015,16:35:57,REGULAR,2407368,45705
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/31/2015,12:23:57,REGULAR,2406792,45698
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/31/2015,08:11:57,REGULAR,2406604,45696
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/31/2015,03:59:57,REGULAR,2406568,45692
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,23:47:57,REGULAR,2406527,45650
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,19:35:57,REGULAR,2406330,45646
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,15:23:57,REGULAR,2405153,45634
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,11:11:57,REGULAR,2404646,45626
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,06:59:57,REGULAR,2404337,45617
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/30/2015,02:47:57,REGULAR,2404272,45609
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,22:35:57,REGULAR,2403994,45598
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,18:23:57,REGULAR,2403151,45595
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,14:11:57,REGULAR,2402365,45588
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,09:59:57,REGULAR,2402168,45582
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,05:47:57,REGULAR,2401892,45577
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/29/2015,01:35:57,REGULAR,2401852,45571
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,21:23:57,REGULAR,2401600,45553
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,17:11:57,REGULAR,2400709,45538
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,12:59:57,REGULAR,2400232,45523
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,08:47:57,REGULAR,2400023,45519
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,04:35:57,REGULAR,2399848,45512
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/28/2015,00:23:57,REGULAR,2399806,45499
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/27/2015,20:11:57,REGULAR,2399549,45488
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/27/2015,15:59:57,REGULAR,2399130,45467
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/27/2015,11:47:57,REGULAR,2398913,45454
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/27/2015,07:35:11,REGULAR,2398817,45452
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/27/2015,03:23:11,REGULAR,2398762,45449
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,23:11:11,REGULAR,2398597,45442
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,18:59:11,REGULAR,2398214,45436
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,14:47:11,REGULAR,2397840,45428
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,10:35:11,REGULAR,2397662,45422
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,06:23:11,REGULAR,2397592,45420
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/26/2015,02:11:11,REGULAR,2397559,45413
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,21:59:11,REGULAR,2397464,45401
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,21:59:11,REGULAR,2397464,45401
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,17:47:11,REGULAR,2397316,45388
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,17:47:11,REGULAR,2397316,45388
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,13:35:11,REGULAR,2397135,45377
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,13:35:11,REGULAR,2397135,45377
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,09:23:11,REGULAR,2397022,45376
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,09:23:11,REGULAR,2397022,45376
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,05:11:11,REGULAR,2396970,45376
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,05:11:11,REGULAR,2396970,45376
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,00:59:11,REGULAR,2396870,45372
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/25/2015,00:59:11,REGULAR,2396870,45372
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,20:47:11,REGULAR,2396540,45361
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,20:47:11,REGULAR,2396540,45361
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,16:35:11,REGULAR,2396066,45355
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,16:35:11,REGULAR,2396066,45355
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,12:23:11,REGULAR,2395463,45348
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,12:23:11,REGULAR,2395463,45348
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,08:11:11,REGULAR,2395178,45346
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,08:11:11,REGULAR,2395178,45346
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,03:59:11,REGULAR,2395103,45342
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/24/2015,03:59:11,REGULAR,2395103,45342
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,23:47:11,REGULAR,2395052,45342
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,23:47:11,REGULAR,2395052,45342
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,19:35:11,REGULAR,2394611,45339
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,19:35:11,REGULAR,2394611,45339
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,15:23:11,REGULAR,2393626,45326
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,15:23:11,REGULAR,2393626,45326
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,11:11:11,REGULAR,2393230,45318
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,11:11:11,REGULAR,2393230,45318
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,06:59:11,REGULAR,2392873,45317
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,06:59:11,REGULAR,2392873,45317
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,02:47:11,REGULAR,2392843,45312
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/23/2015,02:47:11,REGULAR,2392843,45312
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,22:35:11,REGULAR,2392748,45310
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,22:35:11,REGULAR,2392748,45310
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,18:23:11,REGULAR,2391905,45302
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,18:23:11,REGULAR,2391905,45302
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,14:11:11,REGULAR,2391002,45293
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,14:11:11,REGULAR,2391002,45293
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,09:59:11,REGULAR,2390730,45285
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,09:59:11,REGULAR,2390730,45285
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,05:47:11,REGULAR,2390417,45206
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,05:47:11,REGULAR,2390417,45206
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,01:35:11,REGULAR,2390385,45191
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/22/2015,01:35:11,REGULAR,2390385,45191
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,21:23:11,REGULAR,2390081,45173
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,21:23:11,REGULAR,2390081,45173
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,17:11:11,REGULAR,2388980,45167
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,17:11:11,REGULAR,2388980,45167
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,12:59:11,REGULAR,2388392,45154
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,12:59:11,REGULAR,2388392,45154
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,08:47:11,REGULAR,2388113,45146
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,08:47:11,REGULAR,2388113,45146
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,04:35:11,REGULAR,2387874,45145
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,04:35:11,REGULAR,2387874,45145
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,00:23:11,REGULAR,2387873,45145
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/21/2015,00:23:11,REGULAR,2387873,45145
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,20:11:11,REGULAR,2387596,45137
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,20:11:11,REGULAR,2387596,45137
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,15:59:11,REGULAR,2386987,45131
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,15:59:11,REGULAR,2386987,45131
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,11:47:11,REGULAR,2386577,45124
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,11:47:11,REGULAR,2386577,45124
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,07:35:11,REGULAR,2386432,45120
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,07:35:11,REGULAR,2386432,45120
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,03:23:11,REGULAR,2386361,45116
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/20/2015,03:23:11,REGULAR,2386361,45116
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,23:11:11,REGULAR,2386059,45114
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,23:11:11,REGULAR,2386059,45114
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,18:59:11,REGULAR,2385492,45111
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,18:59:11,REGULAR,2385492,45111
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,14:47:11,REGULAR,2384822,45097
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,14:47:11,REGULAR,2384822,45097
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,10:35:11,REGULAR,2384444,45094
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,10:35:11,REGULAR,2384444,45094
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,06:23:11,REGULAR,2384333,45056
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,06:23:11,REGULAR,2384333,45056
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,02:11:11,REGULAR,2384217,45031
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/19/2015,02:11:11,REGULAR,2384217,45031
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,21:59:11,REGULAR,2383707,45013
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,17:47:11,REGULAR,2382811,45009
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,13:35:11,REGULAR,2381955,45001
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,09:23:11,REGULAR,2381620,44998
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,05:11:11,REGULAR,2381141,44997
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/18/2015,00:59:11,REGULAR,2381062,44975
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/17/2015,20:47:11,REGULAR,2380559,44960
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/17/2015,16:35:11,REGULAR,2379432,44953
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/17/2015,12:23:11,REGULAR,2379004,44943
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/17/2015,08:11:11,REGULAR,2378612,44938
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/17/2015,03:59:11,REGULAR,2378442,44932
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,23:47:11,REGULAR,2378353,44919
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,19:35:11,REGULAR,2377604,44914
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,15:23:11,REGULAR,2376418,44907
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,11:11:11,REGULAR,2376098,44902
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,06:59:11,REGULAR,2375653,44893
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/16/2015,02:47:11,REGULAR,2375585,44890
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,22:35:11,REGULAR,2375408,44878
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,18:23:11,REGULAR,2374437,44873
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,14:11:11,REGULAR,2373533,44867
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,09:59:11,REGULAR,2373295,44863
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,05:47:11,REGULAR,2372853,44860
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/15/2015,01:35:11,REGULAR,2372848,44860
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,21:23:11,REGULAR,2372595,44857
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,17:11:11,REGULAR,2371429,44853
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,12:45:11,REGULAR,2370873,44847
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,08:33:11,REGULAR,2370562,44842
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,04:21:11,REGULAR,2370308,44841
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/14/2015,00:09:11,REGULAR,2370308,44841
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/13/2015,19:57:11,REGULAR,2369996,44838
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/13/2015,15:45:11,REGULAR,2369349,44830
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/13/2015,11:33:11,REGULAR,2368939,44827
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/13/2015,07:21:11,REGULAR,2368806,44810
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/13/2015,03:09:11,REGULAR,2368776,44808
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,22:57:11,REGULAR,2368422,44795
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,18:45:11,REGULAR,2367746,44789
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,14:33:11,REGULAR,2367018,44783
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,10:21:11,REGULAR,2366704,44780
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,06:09:11,REGULAR,2366603,44779
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/12/2015,01:57:11,REGULAR,2366596,44773
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,21:45:11,REGULAR,2366182,44769
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,17:33:11,REGULAR,2365147,44757
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,13:21:11,REGULAR,2364383,44743
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,09:09:11,REGULAR,2364130,44737
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,04:57:11,REGULAR,2363792,44736
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/11/2015,00:45:11,REGULAR,2363792,44736
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/10/2015,20:35:46,REGULAR,2363299,44732
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/10/2015,16:23:46,REGULAR,2362073,44723
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/10/2015,12:11:46,REGULAR,2361622,44715
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/10/2015,07:59:46,REGULAR,2361084,44710
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/10/2015,03:47:46,REGULAR,2360883,44709
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,23:35:46,REGULAR,2360879,44707
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,19:23:46,REGULAR,2360041,44695
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,15:11:46,REGULAR,2358629,44693
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,10:59:46,REGULAR,2358195,44685
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,06:47:46,REGULAR,2357589,44676
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/09/2015,02:35:46,REGULAR,2357548,44675
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,22:23:46,REGULAR,2357352,44674
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,18:11:46,REGULAR,2356383,44673
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,13:59:46,REGULAR,2355466,44669
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,09:47:46,REGULAR,2355261,44665
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,05:35:46,REGULAR,2354810,44660
PTH11,R545,00-00-01,14TH STREET,1,PTH,12/08/2015,01:23:46,REGULAR,2354807,44660
